"Stock","r.BSM","lcl","ucl","r.est","lcl","ucl","k.BSM","lcl","ucl","k.est","lcl","ucl","BBmsy.BSM","lcl","ucl","BBmsy.est","lcl","ucl","FFmsy.BSM","lcl","ucl","FFmsy.est","lcl","ucl"
"MTS_Trust",NA,NA,NA,0.550901348822844,0.384948283327412,0.793940755601261,NA,NA,NA,48.9882234049285,37.6975258248265,64.4643286683992,NA,NA,NA,0.982543419641647,0.671856528179498,1.41691557388041,NA,NA,",,,",0.877427462341948,0.13014408073513,1.95270825042609
"MTS_diva",NA,NA,NA,0.566863492925272,0.397836812814718,0.811389331071571,NA,NA,NA,46.7320933336198,35.9823264698883,61.7036674776297,NA,NA,NA,0.98066126666687,0.673837070746516,1.4117465844993,NA,NA,",,,",0.876887320846589,0.12466381369595,1.87105300091778
"MTS_prop",NA,NA,NA,0.561604850791977,0.400624267212555,0.803449733787313,NA,NA,NA,47.6663930971957,36.0440543255011,61.5995407487832,NA,NA,NA,0.988430138623839,0.688294863072011,1.39036339234779,NA,NA,",,,",0.884139957573385,0.138532550142977,1.91576575084624
"MTS_ssa",NA,NA,NA,0.548468013189233,0.396160370151909,0.791141146740092,NA,NA,NA,48.0187949680096,37.0657213154538,62.5955679396737,NA,NA,NA,0.967763516141505,0.6667473106005,1.36873137377495,NA,NA,",,,",0.90333536137398,0.132375497308368,1.96494283247062
"MTS_pred",NA,NA,NA,0.573928984370905,0.401000416799129,0.806702806587119,NA,NA,NA,46.7676672428653,35.5991179315886,62.3973055374244,NA,NA,NA,0.993094993151636,0.687152898143665,1.41168240870472,NA,NA,",,,",0.88232937312739,0.138457334303652,1.9006579612855
