"Stock","r.BSM","lcl","ucl","r.est","lcl","ucl","k.BSM","lcl","ucl","k.est","lcl","ucl","BBmsy.BSM","lcl","ucl","BBmsy.est","lcl","ucl","FFmsy.BSM","lcl","ucl","FFmsy.est","lcl","ucl"
"SOL_Trust",NA,NA,NA,0.52809467409653,0.368577121255199,0.76157281322041,NA,NA,NA,132.259500137829,103.287699230049,172.886882254504,NA,NA,NA,1.03969586203367,0.570762582802924,1.9020209967149,NA,NA,",,,",0.901020200240411,0.148290297118732,1.9238533302679
"SOL_diva",NA,NA,NA,0.532125055000907,0.368401152834573,0.749004781480809,NA,NA,NA,132.795423198167,101.694636471606,172.248587968331,NA,NA,NA,1.11560081029056,0.616666766277582,2.01463448700541,NA,NA,",,,",0.810354550515491,0.13179451082787,1.81532648632712
"SOL_prop",NA,NA,NA,0.528137141736583,0.366128191361351,0.76893392939579,NA,NA,NA,132.508568506703,100.50330886574,176.500020982601,NA,NA,NA,1.06151178466628,0.580165031009728,1.90067252842598,NA,NA,",,,",0.851886031144015,0.133317287243331,1.89005804515901
"SOL_ssa",NA,NA,NA,0.532277071939243,0.370953716802625,0.776646232076514,NA,NA,NA,132.493728555927,102.971344256981,171.751597002649,NA,NA,NA,1.10297715686692,0.598832915143143,1.98553402381301,NA,NA,",,,",0.819749707753171,0.110196478354831,1.79197060508803
"SOL_pred",NA,NA,NA,0.51963867049647,0.356964058779553,0.76703418853825,NA,NA,NA,134.095185137724,102.791870614175,173.24510517419,NA,NA,NA,1.07155630711199,0.600894699587791,1.95676759949905,NA,NA,",,,",0.839894290753133,0.12563829112501,1.91059997063552
