"Stock","r.BSM","lcl","ucl","r.est","lcl","ucl","k.BSM","lcl","ucl","k.est","lcl","ucl","BBmsy.BSM","lcl","ucl","BBmsy.est","lcl","ucl","FFmsy.BSM","lcl","ucl","FFmsy.est","lcl","ucl"
"SOL_Trust",NA,NA,NA,0.525329015915724,0.359589362527661,0.794122813791081,NA,NA,NA,130.80142760732,102.418646950283,170.704328905294,NA,NA,NA,1.05759761725806,0.587196857047875,1.90235770573116,NA,NA,",,,",0.890967206810891,0.154810915800049,1.88806392312747
"SOL_diva",NA,NA,NA,0.526136899944164,0.363822831029481,0.746455167400242,NA,NA,NA,132.901768869935,102.301657626021,172.432532123065,NA,NA,NA,1.09594970558795,0.605512652414062,1.96028008596234,NA,NA,",,,",0.805270984582459,0.131488241199159,1.80354252063856
"SOL_prop",NA,NA,NA,0.520320018911466,0.358987738999014,0.760570781361225,NA,NA,NA,134.463468134246,101.472417802236,176.136856436861,NA,NA,NA,1.04045946692018,0.57485560053479,1.83353632526558,NA,NA,",,,",0.893818233408886,0.130667315995773,1.91872393811715
"SOL_ssa",NA,NA,NA,0.538260857361154,0.371771465216689,0.793551383084722,NA,NA,NA,132.558467451294,102.479280823958,172.713807268256,NA,NA,NA,1.10901268634218,0.610226006976094,1.9660210981727,NA,NA,",,,",0.821223040709848,0.129869212232515,1.75951858133351
"SOL_pred",NA,NA,NA,0.525506663367184,0.372017674596768,0.755123124739489,NA,NA,NA,133.468635849062,102.445217464446,173.029402693014,NA,NA,NA,1.07999203740779,0.611746765384703,1.95100233498327,NA,NA,",,,",0.834850955080472,0.118057405683755,1.81846372127484
